"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 24 20:34:30 GMT 2025","Fri Jan 24 20:34:31 GMT 2025","1026","tests","test_user","TestUser","","","test_edit_user_with_too_short_name[lastName]","Field values cannot be changed to value that is one symbol long"
"passed","Fri Jan 24 20:34:51 GMT 2025","Fri Jan 24 20:34:51 GMT 2025","403","tests","test_user","TestUser","","","test_login_user","Can login with email and password"
"passed","Fri Jan 24 20:34:27 GMT 2025","Fri Jan 24 20:34:28 GMT 2025","1028","tests","test_user","TestUser","","","test_edit_user_with_too_short_name[firstName]","Field values cannot be changed to value that is one symbol long"
"passed","Fri Jan 24 20:33:52 GMT 2025","Fri Jan 24 20:33:53 GMT 2025","1082","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[test @mail.com]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:34:46 GMT 2025","Fri Jan 24 20:34:48 GMT 2025","2122","tests","test_user","TestUser","","","test_delete_another_user","Authorized user can not delete another user"
"passed","Fri Jan 24 20:34:03 GMT 2025","Fri Jan 24 20:34:04 GMT 2025","1140","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[username]","Unable to create user if any of the required fields are missing"
"passed","Fri Jan 24 20:33:59 GMT 2025","Fri Jan 24 20:34:00 GMT 2025","890","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[firstName]","Unable to create user if any of required fields are empty"
"passed","Fri Jan 24 20:34:10 GMT 2025","Fri Jan 24 20:34:12 GMT 2025","1903","tests","test_user","TestUser","","","test_edit_just_created_user","Can edit all data of the newly created user"
"passed","Fri Jan 24 20:33:49 GMT 2025","Fri Jan 24 20:33:50 GMT 2025","1213","tests","test_user","TestUser","","","test_create_user_with_existing_email","Can not create user with already registered email"
"passed","Fri Jan 24 20:34:55 GMT 2025","Fri Jan 24 20:34:56 GMT 2025","384","tests","test_user","TestUser","","","test_login_with_empty_fields[password]","Cannot login with empty required fields"
"passed","Fri Jan 24 20:33:56 GMT 2025","Fri Jan 24 20:33:57 GMT 2025","1073","tests","test_user","TestUser","","","test_create_user_with_too_short_name","Unable to create user with user name that is one symbol long"
"passed","Fri Jan 24 20:34:54 GMT 2025","Fri Jan 24 20:34:55 GMT 2025","370","tests","test_user","TestUser","","","test_login_with_empty_fields[email]","Cannot login with empty required fields"
"passed","Fri Jan 24 20:34:54 GMT 2025","Fri Jan 24 20:34:54 GMT 2025","514","tests","test_user","TestUser","","","test_is_user_not_authed[no token]","User can not be authorized w/o sending auth cookie or token"
"passed","Fri Jan 24 20:34:15 GMT 2025","Fri Jan 24 20:34:16 GMT 2025","1259","tests","test_user","TestUser","","","test_edit_user_as_not_authed","Unauthorized user can not edit a user info by ID"
"passed","Fri Jan 24 20:33:50 GMT 2025","Fri Jan 24 20:33:52 GMT 2025","1148","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[testmail.com]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:34:18 GMT 2025","Fri Jan 24 20:34:21 GMT 2025","2391","tests","test_user","TestUser","","","test_edit_another_user","Authorized user can not edit another user"
"passed","Fri Jan 24 20:33:54 GMT 2025","Fri Jan 24 20:33:55 GMT 2025","1232","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[test@mailcom]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:34:52 GMT 2025","Fri Jan 24 20:34:52 GMT 2025","518","tests","test_user","TestUser","","","test_is_user_authed","User can be authorized after login"
"passed","Fri Jan 24 20:33:57 GMT 2025","Fri Jan 24 20:33:58 GMT 2025","895","tests","test_user","TestUser","","","test_create_user_with_too_long_name","Unable to create user with user name that is more then 250 symbols long"
"passed","Fri Jan 24 20:34:39 GMT 2025","Fri Jan 24 20:34:40 GMT 2025","1030","tests","test_user","TestUser","","","test_get_user_as_not_authed","Unauthorized user can not get a user info by ID except for the user name"
"passed","Fri Jan 24 20:34:49 GMT 2025","Fri Jan 24 20:34:50 GMT 2025","1020","tests","test_user","TestUser","","","test_delete_user_that_cannot_be_deleted","Unable to delete a user whose data is protected from deletion"
"passed","Fri Jan 24 20:34:53 GMT 2025","Fri Jan 24 20:34:53 GMT 2025","514","tests","test_user","TestUser","","","test_is_user_not_authed[no cookie]","User can not be authorized w/o sending auth cookie or token"
"passed","Fri Jan 24 20:34:33 GMT 2025","Fri Jan 24 20:34:34 GMT 2025","1046","tests","test_user","TestUser","","","test_get_user_as_authed","Authorized user can get his user info by ID"
"passed","Fri Jan 24 20:33:48 GMT 2025","Fri Jan 24 20:33:49 GMT 2025","1249","tests","test_user","TestUser","","","test_create_user","Can create (register) a new user"
"passed","Fri Jan 24 20:34:05 GMT 2025","Fri Jan 24 20:34:06 GMT 2025","893","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[lastName]","Unable to create user if any of the required fields are missing"
"passed","Fri Jan 24 20:34:02 GMT 2025","Fri Jan 24 20:34:03 GMT 2025","1130","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[password]","Unable to create user if any of required fields are empty"
"passed","Fri Jan 24 20:34:04 GMT 2025","Fri Jan 24 20:34:05 GMT 2025","900","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[firstName]","Unable to create user if any of the required fields are missing"
